1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorchSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
970.0,739.0,3.0,1,0.0,1,970.0,0.0,380.0,1,2004.0,1709.0,3,2522.0,24.0,50.0,40.0,5.0,6.0,970.0,98.6,2004.0,2006.0,130000
875.0,0.0,2.0,1,209.0,4,506.0,50.0,180.0,1,1931.0,875.0,2,6120.0,51.0,0.0,0.0,7.0,5.0,715.0,29.4,1931.0,1993.0,105000
884.0,1151.0,3.0,1,0.0,1,884.0,46.8,434.0,3,2001.0,2035.0,3,9505.0,73.6,180.0,48.0,5.0,7.0,884.0,86.4,2001.0,2001.0,222500
1080.0,0.0,3.0,1,680.0,6,400.0,0.0,0.0,0,1959.4,1080.0,3,7500.0,63.0,120.0,0.0,5.0,7.0,1080.0,121.0,2004.0,2005.0,141000
896.0,448.0,3.0,1,0.0,1,896.0,50.0,240.0,3,1936.0,1344.0,2,6240.0,50.8,0.0,114.0,4.0,5.0,896.0,34.2,1936.0,1950.0,115000
969.0,0.0,3.0,3,716.0,4,253.0,0.0,440.0,1,1975.0,969.0,2,10356.0,120.0,0.0,0.0,6.0,5.0,969.0,6.6,1975.0,1975.0,122000
1710.0,0.0,2.0,4,1400.0,4,310.0,0.0,866.0,2,2007.0,1710.0,3,13891.0,107.0,436.0,102.0,5.0,8.0,1710.0,169.0,2007.0,2008.0,372402
1097.0,896.0,4.0,1,416.0,3,409.0,44.8,495.0,2,1971.0,1993.0,2,14803.0,81.6,252.0,66.0,5.0,6.0,825.0,149.0,1971.0,1971.0,190000
1252.0,0.0,1.0,4,429.0,4,93.0,0.0,564.0,2,1960.0,1252.0,2,13500.0,58.4,0.0,0.0,7.0,6.0,1602.0,209.0,1960.0,1975.0,235000
1200.0,0.0,4.0,1,0.0,1,1200.0,0.0,312.0,1,1923.0,1200.0,2,11340.0,84.0,0.0,0.0,5.0,6.0,1200.0,93.6,1923.0,1950.0,125000
572.0,524.0,2.0,1,0.0,1,572.0,96.6,0.0,0,1951.4,1096.0,2,9600.0,60.0,0.0,8.0,5.0,6.0,572.0,6.6,1924.0,1950.0,79000
1040.0,0.0,2.0,0,0.0,0,0.0,45.2,625.0,1,1950.0,1040.0,2,7200.0,60.0,0.0,0.0,7.0,5.0,0.0,128.8,1950.0,1950.0,109500
774.0,1194.0,4.0,1,0.0,0,774.0,53.6,680.0,3,2009.0,1968.0,4,12003.0,92.0,84.0,75.0,5.0,8.0,774.0,28.8,2009.0,2010.0,269500
991.0,956.0,3.0,1,222.0,6,769.0,90.6,678.0,2,2004.0,1947.0,3,12552.0,100.0,0.0,136.0,5.0,7.0,991.0,70.4,2004.0,2005.0,254900
1392.0,1070.0,4.0,2,57.0,6,1335.0,29.0,576.0,2,2006.0,2462.0,3,19378.0,134.0,456.0,132.0,5.0,7.0,1392.0,96.8,2005.0,2006.0,320000
1232.0,0.0,3.0,1,660.0,4,572.0,0.0,516.0,1,1984.0,1232.0,2,11120.0,86.4,0.0,0.0,6.0,6.0,1232.0,117.2,1984.0,1984.0,162500
1572.0,1096.0,3.0,3,1016.0,6,556.0,44.8,726.0,3,2003.0,2668.0,4,13688.0,110.0,664.0,0.0,5.0,9.0,1572.0,195.0,2003.0,2004.0,412500
1541.0,0.0,3.0,2,1201.0,6,340.0,0.0,532.0,2,2005.0,1541.0,3,12182.0,95.0,226.0,70.0,5.0,7.0,1541.0,118.6,2005.0,2005.0,220000
882.0,0.0,1.0,1,0.0,1,882.0,98.8,0.0,0,1940.0,882.0,2,5500.0,55.0,0.0,0.0,6.0,4.0,882.0,32.8,1956.0,1956.0,103200
1149.0,467.0,3.0,2,370.0,2,779.0,27.6,216.0,1,1926.0,1616.0,3,5400.0,40.0,0.0,0.0,7.0,6.0,1149.0,34.2,1926.0,2004.0,152000
808.0,547.0,4.0,1,351.0,5,112.0,22.4,0.0,0,1973.8,1355.0,2,10106.0,62.0,0.0,0.0,7.0,5.0,644.0,6.6,1940.0,1999.0,127500
1867.0,0.0,2.0,1,379.0,2,470.0,0.0,303.0,3,1955.0,1867.0,2,10708.0,66.6,0.0,0.0,5.0,5.0,1617.0,55.0,1955.0,1993.0,190000
1610.0,551.0,3.0,1,1288.0,6,294.0,28.8,789.0,3,2007.0,2161.0,4,10562.0,86.0,300.0,120.0,5.0,8.0,1582.0,113.8,2007.0,2007.0,325624
840.0,880.0,3.0,1,0.0,1,840.0,0.0,440.0,3,2004.0,1720.0,3,8244.0,62.0,0.0,48.0,5.0,7.0,840.0,40.0,2004.0,2004.0,183500
1707.0,0.0,2.0,1,0.0,1,1686.0,43.2,511.0,2,1981.0,1707.0,2,16669.0,88.8,653.0,64.0,6.0,8.0,1686.0,63.8,1981.0,1981.0,228000
854.0,0.0,2.0,1,360.0,3,360.0,90.6,660.0,1,1991.0,1382.0,2,12358.0,73.8,0.0,0.0,6.0,5.0,720.0,109.4,1941.0,1950.0,128500
1656.0,0.0,3.0,4,639.0,4,441.0,0.0,528.0,3,1960.0,1656.0,2,31770.0,141.0,112.0,62.0,5.0,6.0,1080.0,148.4,1960.0,1960.0,215000
1064.0,703.0,2.0,1,495.0,6,354.0,0.0,504.0,2,1987.0,1767.0,3,5306.0,44.0,0.0,35.0,7.0,7.0,1064.0,67.8,1987.0,1987.0,239000
1362.0,0.0,2.8,1,288.0,5,700.0,0.0,504.0,3,1961.0,1362.0,2,10197.0,80.0,491.0,20.0,5.0,6.0,1362.0,88.4,1961.0,1961.0,163000
1651.0,0.0,3.0,1,1398.0,5,0.0,0.0,616.0,3,1986.0,1651.0,2,12416.0,47.0,132.0,0.0,5.0,6.0,1606.0,150.0,1986.0,1986.0,184000
2158.0,0.0,4.0,3,477.0,5,725.0,53.6,576.0,1,1950.0,2158.0,3,12615.0,84.0,0.0,29.0,7.0,6.0,1202.0,80.2,1950.0,2001.0,243000
1164.0,896.0,4.0,1,831.0,6,320.0,0.0,521.0,2,1988.0,2060.0,2,10029.0,97.0,268.0,228.0,5.0,6.0,1151.0,0.0,1988.0,1989.0,211000
1252.0,668.0,4.0,1,57.0,5,554.0,81.8,451.0,1,1958.0,1920.0,3,13650.0,85.0,0.0,0.0,5.0,5.0,1052.0,105.8,1958.0,1958.0,172500
2234.0,0.0,1.0,1,1904.0,6,312.0,72.2,1166.0,3,2009.0,2234.0,4,17423.0,63.0,748.0,60.0,5.0,9.0,2216.0,83.8,2008.0,2009.0,501837
968.0,0.0,2.0,1,0.0,1,968.0,49.8,480.0,1,1935.0,968.0,2,8520.0,60.0,0.0,0.0,6.0,5.0,968.0,86.8,1923.0,2006.0,100000
769.0,756.0,3.0,1,436.0,6,320.0,0.0,440.0,1,2000.0,1525.0,3,2117.0,26.4,456.0,0.0,5.0,6.0,756.0,130.8,2000.0,2000.0,177000
901.0,901.0,4.0,1,352.0,2,441.0,27.2,216.0,1,1920.0,1802.0,2,7588.0,54.0,0.0,0.0,6.0,7.0,793.0,0.0,1920.0,1950.0,200100
1340.0,0.0,3.0,0,0.0,5,0.0,38.0,252.0,1,1957.0,1340.0,2,9060.0,60.0,98.0,0.0,6.0,5.0,0.0,97.6,1957.0,2006.0,120000
1362.0,720.0,3.0,1,0.0,1,1362.0,53.6,484.0,1,2003.0,2082.0,3,11426.0,63.0,0.0,238.0,5.0,7.0,1362.0,66.4,2003.0,2003.0,200000
936.0,316.0,3.0,1,0.0,1,504.0,45.2,576.0,1,1986.0,1252.0,2,7438.0,92.0,0.0,0.0,8.0,5.0,504.0,104.0,1908.0,1991.0,127000
1518.0,1518.0,4.0,2,0.0,1,1107.0,29.0,840.0,1,1993.0,3608.0,4,22950.0,90.0,0.0,260.0,9.0,10.0,1107.0,114.8,1892.0,1993.0,475000
1217.0,0.0,3.0,3,611.0,6,577.0,0.0,497.0,1,1990.0,1217.0,3,9947.0,72.4,0.0,27.0,5.0,7.0,1188.0,228.8,1990.0,1991.0,173000
808.0,704.0,3.0,1,0.0,1,660.0,46.8,180.0,1,1916.0,1656.0,2,10410.0,60.0,0.0,0.0,7.0,5.0,660.0,0.0,1916.0,1987.0,135000
1224.0,0.0,2.0,3,1086.0,6,0.0,45.2,528.0,1,1979.0,1224.0,2,7018.0,64.0,275.0,0.0,5.0,5.0,1086.0,118.6,1979.0,1979.0,153337
1593.0,0.0,0.0,3,1153.0,6,440.0,0.0,682.0,3,2001.0,1593.0,4,4923.0,41.0,0.0,120.0,5.0,8.0,1593.0,86.0,2001.0,2002.0,286000
1549.0,1178.0,3.0,1,297.0,3,556.0,37.2,440.0,1,1932.0,2727.0,3,10570.0,70.0,0.0,74.0,8.0,8.0,853.0,57.6,1932.0,1994.0,315000
725.0,754.0,4.0,1,626.0,5,99.0,0.0,484.0,3,1972.0,1479.0,3,7472.0,68.4,138.0,32.0,9.0,7.0,725.0,115.2,1972.0,2004.0,184000
1431.0,0.0,3.0,3,560.0,6,871.0,31.6,666.0,3,1999.0,1431.0,3,9017.0,68.0,0.0,35.0,5.0,7.0,1431.0,145.2,1999.0,1999.0,192000
970.0,739.0,2.8,1,0.0,1,970.0,0.0,380.0,1,2004.0,1709.0,3,2522.0,24.0,50.0,40.0,5.0,7.0,970.0,98.6,2004.0,2004.0,130000
864.0,0.0,3.0,3,390.0,5,474.0,45.2,352.0,1,1989.0,864.0,2,7180.0,60.0,0.0,0.0,7.0,5.0,864.0,101.6,1972.0,1972.0,127000
855.0,731.0,3.0,1,566.0,5,289.0,0.0,440.0,3,1976.0,1456.0,2,2280.0,24.0,0.0,0.0,6.0,6.0,855.0,130.8,1976.0,1976.0,148500
1726.0,0.0,3.0,1,1126.0,1,600.0,0.0,786.0,2,2007.0,1726.0,4,9416.0,79.0,205.0,138.0,5.0,7.0,1726.0,66.2,2007.0,2007.0,311872
1360.0,1360.0,2.8,1,1036.0,3,140.0,29.0,795.0,1,1918.0,3112.0,3,25419.0,174.0,0.0,16.0,4.0,8.0,1360.0,114.8,1918.0,1990.0,235000
929.0,929.0,5.0,1,0.0,1,755.0,54.8,0.0,0,1942.2,2229.0,2,5520.0,92.0,0.0,198.0,6.0,6.0,755.0,34.2,1912.0,1950.0,104000
1713.0,0.0,3.0,3,1088.0,6,625.0,0.0,856.0,3,2004.0,1713.0,4,9591.0,76.0,262.0,26.0,5.0,8.0,1713.0,77.8,2004.0,2005.0,274900
1121.0,0.0,2.0,1,0.0,1,1121.0,49.8,440.0,2,2003.0,1121.0,2,8546.0,80.0,0.0,64.0,5.0,4.0,1121.0,159.0,2003.0,2004.0,140000
1279.0,0.0,3.0,1,641.0,5,276.0,0.0,473.0,1,1980.0,1279.0,2,10125.0,75.0,0.0,83.0,6.0,6.0,1196.0,147.2,1977.0,1977.0,171500
865.0,445.0,2.0,1,617.0,2,0.0,45.2,398.0,1,1924.0,1310.0,2,7000.0,50.0,0.0,0.0,6.0,6.0,617.0,101.6,1924.0,1950.0,112000
848.0,0.0,1.0,3,662.0,6,186.0,0.0,420.0,2,2004.0,848.0,3,4438.0,37.6,205.0,0.0,5.0,6.0,848.0,109.6,2004.0,2004.0,149000
720.0,564.0,2.0,1,312.0,2,408.0,0.0,240.0,1,1948.0,1284.0,2,3500.0,50.0,0.0,35.0,7.0,5.0,720.0,69.4,1947.0,1950.0,110000
1442.0,0.0,3.0,1,0.0,1,1424.0,0.0,500.0,1,1990.0,1442.0,2,11851.0,99.0,0.0,34.0,5.0,7.0,1424.0,66.4,1990.0,1990.0,180500
1696.0,0.0,3.0,1,0.0,1,1140.0,0.0,349.0,3,1962.0,1696.0,2,13673.0,40.0,0.0,30.0,5.0,5.0,1140.0,101.0,1962.0,1962.0,143900
1100.0,0.0,3.0,1,419.0,5,375.0,37.0,312.0,2,1960.0,1100.0,2,12493.0,79.6,0.0,0.0,5.0,4.0,1100.0,355.0,1960.0,1960.0,141000
1180.0,691.6,3.0,4,1065.0,6,92.0,44.8,454.0,2,1988.0,2062.0,2,14364.0,81.2,128.0,55.0,5.0,7.0,1157.0,129.8,1988.0,1989.0,277000
1092.0,0.0,3.0,1,787.0,3,305.0,0.0,504.0,2,1964.0,1092.0,2,8250.0,75.0,260.0,0.0,7.0,6.0,1092.0,154.4,1964.0,1964.0,145000
864.0,0.0,2.0,1,468.0,3,396.0,71.2,0.0,0,1963.6,864.0,2,5604.0,67.0,0.0,0.0,6.0,5.0,864.0,32.8,1925.0,1950.0,98000
1212.0,0.0,3.0,2,36.0,6,1176.0,0.0,460.0,2,2009.0,1212.0,3,10420.0,83.0,0.0,22.0,5.0,6.0,1212.0,104.8,2009.0,2009.0,186000
932.0,920.0,3.0,1,822.0,6,78.0,48.8,644.0,2,2009.0,1852.0,3,8640.0,72.0,0.0,108.0,5.0,7.0,900.0,124.8,2009.0,2009.0,252678
990.0,0.0,3.0,1,716.0,5,274.0,0.0,576.0,1,1996.0,990.0,2,13568.0,43.0,0.0,0.0,5.0,5.0,990.0,200.8,1995.0,1995.0,156000
689.0,703.0,3.0,1,378.0,6,311.0,0.0,299.0,3,1977.0,1392.0,2,10900.0,64.0,153.0,36.0,7.0,6.0,689.0,0.0,1977.0,1977.0,161750
1236.0,0.0,2.0,1,360.0,4,710.0,0.0,447.0,1,1957.0,1236.0,3,10011.0,72.0,64.0,0.0,6.0,5.0,1070.0,79.4,1957.0,1996.0,134450
1436.0,0.0,3.0,2,946.0,6,490.0,0.0,484.0,1,2004.0,1436.0,3,8450.0,65.0,266.0,98.0,5.0,7.0,1436.0,139.0,2004.0,2004.0,210000
810.0,518.0,3.0,1,0.0,1,686.0,46.8,210.0,1,1940.0,1328.0,2,9906.0,57.0,0.0,172.0,4.0,4.0,686.0,79.4,1925.0,1950.0,107000
1137.0,817.0,3.0,1,341.0,4,457.0,43.2,431.0,3,1939.0,1954.0,3,15660.0,86.8,312.0,119.0,9.0,7.0,798.0,0.0,1939.0,2006.0,311500
1248.0,0.0,2.0,3,16.0,6,1232.0,0.0,438.0,3,2005.0,1248.0,3,3010.0,43.0,16.0,0.0,5.0,7.0,1248.0,99.0,2005.0,2006.0,167240
1498.0,0.0,2.0,2,0.0,1,1498.0,0.0,675.0,2,2006.0,1498.0,3,8990.0,73.0,0.0,33.0,5.0,7.0,1498.0,351.0,2006.0,2006.0,204900
1010.0,1257.0,4.0,1,0.0,1,1010.0,0.0,390.0,2,2002.0,2267.0,3,8068.0,68.2,0.0,46.0,5.0,6.0,1010.0,40.0,2002.0,2002.0,200000
811.0,741.0,3.0,1,550.0,5,163.0,0.0,434.0,2,1975.0,1552.0,2,11475.0,85.0,0.0,208.0,6.0,6.0,713.0,41.6,1975.0,1975.0,179900
864.0,0.0,2.0,1,524.0,5,160.0,0.0,576.0,1,1989.0,864.0,2,10500.0,70.0,0.0,0.0,6.0,4.0,864.0,6.6,1971.0,1971.0,97000
2392.0,0.0,3.0,4,56.0,6,2336.0,0.0,968.0,3,2003.0,2392.0,4,13472.0,103.0,922.0,105.0,5.0,10.0,2392.0,196.8,2003.0,2003.0,386250
630.0,672.0,3.0,1,0.0,1,630.0,0.0,280.0,1,1991.0,1302.0,2,1680.0,21.0,142.0,0.0,5.0,5.0,630.0,98.6,1971.0,1971.0,112000
1214.0,1306.0,4.0,1,565.0,6,638.0,28.8,721.0,1,1995.0,2520.0,3,9950.0,82.0,290.0,114.0,5.0,7.0,1203.0,97.0,1995.0,1995.0,290000
483.0,504.0,2.2,1,321.0,3,162.0,0.0,280.0,1,1987.0,987.0,2,1869.0,21.0,127.0,0.0,6.0,6.0,483.0,130.8,1970.0,1970.0,106000
912.0,0.0,3.0,1,842.0,5,70.0,0.0,336.0,1,1974.0,912.0,2,8521.0,70.0,0.0,0.0,5.0,5.0,912.0,0.0,1967.0,1967.0,125000
1555.0,0.0,2.0,3,16.0,6,1357.0,0.0,430.0,3,2005.0,1555.0,3,3182.0,43.0,16.0,20.0,5.0,7.0,1373.0,160.4,2005.0,2006.0,192500
1194.0,0.0,3.0,1,0.0,1,1194.0,49.8,312.0,2,1959.0,1194.0,2,8760.0,73.0,220.0,0.0,6.0,6.0,1194.0,159.0,1959.0,1959.0,148000
1490.0,1304.0,4.0,1,689.0,4,773.0,44.8,810.0,3,1995.0,2794.0,4,15138.0,174.0,506.0,146.0,5.0,8.0,1462.0,73.4,1995.0,1996.0,403000
483.0,504.0,2.0,1,0.0,1,483.0,0.0,288.0,1,1972.0,987.0,2,1680.0,21.0,297.0,0.0,5.0,6.0,483.0,98.6,1972.0,1972.0,94500
894.0,0.0,3.0,3,182.0,2,0.0,22.4,308.0,1,1976.0,894.0,2,10650.0,75.0,0.0,0.0,6.0,5.0,894.0,6.6,1976.0,1976.0,128200
860.0,1100.0,4.0,1,625.0,6,235.0,0.0,440.0,3,2002.0,1960.0,3,7851.0,70.6,450.0,48.0,5.0,6.0,860.0,288.0,2002.0,2002.0,216500
483.0,504.0,2.0,1,358.0,5,125.0,0.0,264.0,1,1971.0,987.0,2,1680.0,21.0,604.0,0.0,3.0,6.0,483.0,130.8,1971.0,1971.0,89500
1414.0,0.0,3.0,3,24.0,6,1390.0,0.0,494.0,2,2004.0,1414.0,3,8773.0,65.0,98.0,105.0,5.0,7.0,1414.0,93.4,2004.0,2004.0,185500
1014.0,730.0,3.0,1,402.0,4,594.0,46.8,457.0,2,1993.0,1744.0,3,9453.0,67.0,0.0,70.0,7.0,7.0,996.0,86.4,1993.0,2003.0,194500
1694.0,0.0,3.0,1,0.0,1,1694.0,53.6,818.0,3,2007.0,1694.0,3,12030.0,93.0,254.0,228.0,5.0,8.0,1694.0,98.4,2007.0,2007.0,318000
798.0,713.0,3.0,1,94.0,2,641.0,0.0,220.0,1,1949.0,1487.0,2,8741.0,52.0,0.0,140.0,4.0,6.0,735.0,24.0,1945.0,1950.0,113000
1566.0,0.0,3.0,3,1078.0,6,488.0,0.0,750.0,2,2008.0,1566.0,3,9000.0,75.0,36.0,168.0,5.0,8.0,1566.0,66.2,2008.0,2008.0,262500
866.0,81.2,2.0,1,329.0,5,357.0,57.2,0.0,0,1973.4,866.0,3,3880.0,40.0,0.0,42.0,9.0,5.0,686.0,76.0,1945.0,1997.0,110500
889.0,551.0,3.0,1,0.0,1,540.0,48.8,352.0,1,1940.0,1440.0,2,5000.0,63.0,0.0,0.0,4.0,5.0,540.0,32.8,1900.0,1950.0,79000
626.0,591.0,3.0,1,0.0,0,626.0,0.0,288.0,2,1980.0,1217.0,2,10762.0,75.0,0.0,28.0,6.0,6.0,626.0,0.0,1980.0,1980.0,120000
1222.0,888.0,3.0,1,695.0,6,253.0,48.8,463.0,2,1994.0,2110.0,3,8880.0,71.8,0.0,130.0,5.0,7.0,948.0,60.0,1994.0,2002.0,205000
1872.0,0.0,3.0,3,929.0,6,916.0,0.0,604.0,3,1988.0,1872.0,2,10400.0,80.0,102.0,39.0,5.0,7.0,1845.0,197.0,1988.0,1988.0,241500
908.0,1020.0,4.0,1,0.0,1,1020.0,46.8,440.0,1,1910.0,1928.0,1,9142.0,69.0,0.0,60.0,8.0,6.0,1020.0,106.4,1910.0,1950.0,137000
1375.0,0.0,2.0,1,0.0,1,1367.0,0.0,451.0,1,1954.0,1375.0,2,11310.0,75.0,0.0,30.0,5.0,6.0,1367.0,101.6,1954.0,1954.0,140000
840.0,828.0,3.0,1,0.0,6,840.0,0.0,500.0,2,2003.0,1668.0,3,11317.0,72.0,101.0,68.0,5.0,7.0,840.0,0.0,2003.0,2003.0,180000
1444.0,700.0,4.0,4,697.0,3,747.0,10.0,389.0,3,1958.0,2144.0,3,159000.0,128.0,472.0,98.0,7.0,6.0,1444.0,148.4,1958.0,2006.0,277000
1306.0,0.0,3.0,1,0.0,1,728.0,76.4,0.0,0,1942.0,1306.0,1,5350.0,55.0,0.0,0.0,2.0,3.0,728.0,29.4,1940.0,1966.0,76500
1625.0,0.0,2.0,4,1573.0,5,0.0,0.0,538.0,2,2006.0,1625.0,3,4750.0,44.0,481.0,0.0,5.0,8.0,1573.0,86.0,2006.0,2007.0,235000
798.0,842.0,3.0,1,0.0,1,798.0,0.0,520.0,2,2004.0,1640.0,3,8366.0,65.0,0.0,45.0,5.0,6.0,798.0,40.0,2004.0,2004.0,173000
1302.0,0.0,3.0,4,270.0,2,452.0,54.0,309.0,2,1964.0,1302.0,3,9350.0,85.0,108.0,0.0,7.0,6.0,1302.0,134.6,1964.0,1991.0,158000
1314.0,0.0,3.0,1,922.0,3,392.0,0.0,294.0,2,1957.0,1314.0,2,8400.0,70.0,0.0,0.0,6.0,5.0,1314.0,99.0,1957.0,1957.0,145000
1005.0,1286.0,4.0,1,0.0,1,975.0,0.0,429.0,3,1999.0,2291.0,3,8738.0,66.0,302.0,0.0,5.0,7.0,975.0,48.8,1999.0,1999.0,230000
864.0,864.0,3.0,1,503.0,3,361.0,0.0,673.0,2,2003.0,1728.0,3,8791.0,64.0,0.0,56.0,5.0,6.0,864.0,60.0,2003.0,2003.0,207500
1604.0,0.0,3.0,1,1334.0,6,270.0,48.8,660.0,2,2006.0,1604.0,3,8814.0,68.0,180.0,110.0,5.0,7.0,1604.0,66.2,2006.0,2006.0,220000
963.0,829.0,3.0,1,361.0,6,602.0,90.6,564.0,2,2001.0,1792.0,3,12435.0,80.0,172.0,96.0,5.0,7.0,963.0,70.4,2001.0,2001.0,231500
882.0,0.0,2.0,0,0.0,0,0.0,37.0,308.0,1,1956.0,882.0,2,12702.0,70.0,0.0,45.0,5.0,5.0,0.0,128.8,1956.0,1956.0,97000
1382.0,0.0,3.0,4,672.0,3,0.0,29.0,884.0,1,1991.0,1382.0,2,19296.0,120.0,399.0,0.0,5.0,6.0,1362.0,58.4,1962.0,1962.0,176000
1482.0,1092.0,3.0,1,0.0,1,1482.0,8.4,868.0,3,2007.0,2574.0,4,9588.0,69.0,270.0,148.0,5.0,8.0,1482.0,86.4,2007.0,2007.0,276000
1212.0,0.0,3.0,3,506.0,5,0.0,38.0,492.0,1,1978.0,1212.0,2,8471.0,88.0,46.0,12.0,7.0,6.0,506.0,292.0,1977.0,1995.0,151000
926.0,0.0,3.0,1,234.0,2,0.0,71.2,484.0,1,1974.0,1316.0,2,5500.0,50.0,0.0,0.0,7.0,5.0,926.0,32.8,1929.0,2001.0,130000
764.0,0.0,2.0,1,0.0,1,680.0,71.2,504.0,1,1965.0,764.0,2,5232.0,30.0,0.0,0.0,5.0,5.0,680.0,32.8,1925.0,2004.0,73000
1422.0,0.0,3.0,1,588.0,1,606.0,0.0,576.0,3,1981.0,1422.0,3,12090.0,78.0,210.0,0.0,6.0,6.0,1422.0,202.6,1981.0,1981.0,175500
802.0,709.0,3.0,3,714.0,6,88.0,0.0,413.0,3,1997.0,1511.0,2,11207.0,70.0,0.0,75.0,5.0,6.0,802.0,117.2,1997.0,1997.0,185000
1052.0,720.0,4.0,1,378.0,3,342.0,0.0,240.0,1,1939.0,2192.0,3,8400.0,60.0,0.0,24.0,8.0,5.0,720.0,117.6,1939.0,1997.0,179500
778.0,0.0,2.0,1,403.0,5,212.0,45.2,924.0,3,1966.0,778.0,2,6900.0,71.0,0.0,25.0,6.0,5.0,740.0,0.0,1940.0,1955.0,120500
1113.0,0.0,3.0,1,751.0,4,392.0,0.0,504.0,2,1987.0,1113.0,2,7917.0,65.0,174.0,30.0,7.0,6.0,1143.0,213.6,1976.0,1976.0,148000
1095.0,844.0,3.0,2,0.0,1,1095.0,0.0,1053.0,2,2006.0,1939.0,3,10728.0,84.0,0.0,51.0,5.0,8.0,1095.0,95.2,2006.0,2006.0,266000
1363.0,0.0,2.0,4,226.0,2,96.0,0.0,439.0,1,1954.0,1363.0,2,39104.0,73.0,0.0,0.0,7.0,7.0,1385.0,148.4,1954.0,2005.0,241500
1164.0,1106.0,4.0,1,524.0,6,628.0,0.0,671.0,3,1999.0,2270.0,3,11764.0,92.0,348.0,57.0,7.0,8.0,1152.0,70.4,1999.0,2007.0,290000
1632.0,0.0,3.0,1,620.0,3,0.0,22.4,338.0,2,1958.0,1632.0,2,9600.0,80.0,183.0,0.0,6.0,6.0,1240.0,156.0,1958.0,1988.0,139000
816.0,0.0,2.6,4,546.0,5,270.0,0.0,264.0,1,1982.0,816.0,2,8314.0,76.0,0.0,0.0,7.0,5.0,816.0,154.4,1982.0,1982.0,124500
952.0,596.0,3.0,1,0.0,1,952.0,27.2,672.0,2,1978.0,1548.0,4,7264.0,55.0,0.0,0.0,7.0,7.0,952.0,20.8,1925.0,2007.0,205000
1560.0,0.0,3.0,1,0.0,1,1560.0,0.0,573.0,3,2003.0,1560.0,3,9196.0,129.0,0.0,150.0,5.0,7.0,1560.0,93.4,2003.0,2003.0,201000
864.0,0.0,2.0,1,120.0,2,744.0,29.0,400.0,1,1951.0,864.0,2,19138.0,140.0,0.0,0.0,5.0,4.0,864.0,58.4,1951.0,1951.0,141000
2121.0,0.0,3.0,4,0.0,1,2121.0,0.0,732.0,3,2007.0,2121.0,4,14450.0,107.0,315.0,98.0,5.0,9.0,2121.0,162.2,2006.0,2007.0,415298
1156.0,866.0,4.0,1,392.0,4,768.0,0.0,505.0,3,1977.0,2022.0,2,10005.0,83.0,299.0,117.0,5.0,7.0,1160.0,288.0,1977.0,1977.0,192000
1175.0,807.0,3.0,3,421.0,6,386.0,0.0,575.0,1,1989.0,1982.0,3,11287.0,82.0,340.0,84.0,6.0,7.0,807.0,41.6,1989.0,1989.0,228500
1262.0,0.0,2.2,1,905.0,6,357.0,45.2,572.0,3,2006.0,1262.0,3,7200.0,60.0,68.0,120.0,5.0,6.0,1262.0,0.0,2006.0,2006.0,185000
1314.0,0.0,2.0,1,904.0,6,410.0,48.8,626.0,2,2008.0,1314.0,3,5063.0,34.0,166.0,62.0,5.0,7.0,1314.0,86.0,2007.0,2008.0,207500
1468.0,0.0,3.0,1,0.0,1,1468.0,0.0,898.0,3,2008.0,1468.0,3,9612.0,74.0,72.0,150.0,5.0,8.0,1468.0,143.0,2008.0,2009.0,244600
1575.0,0.0,2.8,1,430.0,6,1145.0,0.0,529.0,2,1992.0,1575.0,3,8012.0,50.0,0.0,0.0,5.0,6.0,1575.0,0.0,1992.0,1992.0,179200
625.0,625.0,2.0,1,0.0,1,625.0,0.0,528.0,2,2006.0,1250.0,3,4251.0,35.0,0.0,54.0,5.0,7.0,625.0,56.0,2006.0,2007.0,164700
1085.0,649.0,3.0,1,600.0,3,312.0,0.0,440.0,2,1962.0,1734.0,3,9786.0,77.0,0.0,0.0,7.0,6.0,912.0,66.4,1962.0,1981.0,159000
858.0,0.0,3.0,1,614.0,4,244.0,0.0,0.0,0,1966.2,858.0,2,8125.0,59.2,0.0,0.0,4.0,4.0,858.0,154.4,1971.0,1971.0,88000
900.0,0.0,3.0,1,450.0,4,432.0,54.0,280.0,1,1970.0,900.0,2,9819.0,78.4,31.0,0.0,5.0,5.0,882.0,68.4,1967.0,1967.0,122000
698.0,698.0,3.0,1,0.0,1,698.0,0.0,384.0,1,2003.0,1396.0,2,8730.0,60.0,0.0,0.0,7.0,6.0,698.0,24.0,1915.0,2003.0,153575
1079.0,840.0,3.0,3,0.0,1,1079.0,43.2,685.0,2,2006.0,1919.0,3,15611.0,120.0,0.0,51.0,5.0,8.0,1079.0,116.6,2006.0,2006.0,233230
936.0,780.0,6.0,1,210.0,4,570.0,54.8,0.0,0,1945.0,1716.0,1,5687.0,55.0,0.0,184.0,6.0,5.0,780.0,34.2,1912.0,2000.0,135900
